timestamp,PLN_USD,USD_PLN,PLN_EUR,EUR_PLN,PLN_GBP,GBP_PLN,USD_EUR,EUR_USD,USD_GBP,GBP_USD,EUR_GBP,GBP_EUR
2025-01-01 10:42:52,0.26002,3.7659,0.23247,4.2191,0.19408,5.0471,0.87544,1.09704,0.73089,1.31233,0.81885,1.17328
2025-01-01 10:42:54,0.25254,3.8802,0.23013,4.2615,0.19623,5.0042,0.89294,1.07619,0.76142,1.26375,0.83624,1.15161
2025-01-01 10:42:56,0.24743,3.9507,0.22903,4.2796,0.19649,5.005,0.90482,1.05891,0.77626,1.2384,0.84088,1.14628
2025-01-01 10:42:58,0.24564,3.9886,0.2284,4.2859,0.19357,5.0741,0.91101,1.05279,0.77207,1.2464,0.82962,1.15895
2025-01-01 10:43:00,0.2461,3.9803,0.22945,4.2751,0.19423,5.0493,0.91329,1.0521,0.77308,1.24263,0.83034,1.15857
2025-01-01 10:43:02,0.24011,4.0843,0.22843,4.297,0.1897,5.1658,0.93296,1.03174,0.7748,1.24035,0.81515,1.18
2025-01-01 10:43:04,0.25081,3.9012,0.23207,4.2329,0.19707,4.9687,0.90534,1.06165,0.76882,1.24619,0.83418,1.15307
2025-01-01 10:43:06,0.24876,3.9263,0.23234,4.2215,0.199,4.9346,0.91222,1.05015,0.78135,1.22754,0.8401,1.14649
2025-01-01 10:43:08,0.25486,3.8491,0.23099,4.2475,0.19503,5.0119,0.8891,1.08252,0.75068,1.27734,0.82838,1.1577
2025-01-01 10:43:10,0.25146,3.8922,0.23133,4.2376,0.1949,5.0264,0.90039,1.06561,0.7586,1.26396,0.82591,1.16276
2025-01-01 10:43:12,0.25633,3.8214,0.2315,4.2357,0.19519,5.0244,0.88464,1.08574,0.7459,1.28791,0.82677,1.16314
2025-01-01 10:43:14,0.25028,3.9084,0.22969,4.2685,0.19744,4.962,0.89774,1.0683,0.77168,1.24187,0.84278,1.13975
2025-01-01 10:43:16,0.24893,3.9342,0.22924,4.2716,0.19587,4.9997,0.90186,1.06333,0.77058,1.24457,0.83667,1.14612
2025-01-01 10:43:18,0.25849,3.7951,0.23131,4.2315,0.19335,5.0782,0.87785,1.09381,0.73379,1.31267,0.81817,1.17464
2025-01-01 10:43:20,0.24754,3.9623,0.22713,4.3163,0.1943,5.0403,0.89997,1.06844,0.76989,1.24766,0.83867,1.14482
2025-01-01 10:43:22,0.2579,3.8,0.23099,4.2337,0.19501,5.0246,0.87778,1.09186,0.74103,1.29583,0.8256,1.16066
2025-01-01 10:43:24,0.24487,4.0091,0.23068,4.2514,0.19677,4.9868,0.92482,1.04104,0.78885,1.22112,0.83653,1.15036
2025-01-01 10:43:26,0.25068,3.9134,0.23182,4.2197,0.19929,4.9193,0.9072,1.05781,0.7799,1.23319,0.84095,1.14039
2025-01-01 10:43:28,0.2453,3.9938,0.23251,4.224,0.1925,5.0875,0.92862,1.03616,0.76882,1.24798,0.81314,1.18292
2025-01-01 10:43:30,0.25412,3.8571,0.2305,4.2367,0.19522,5.0207,0.88906,1.07664,0.75299,1.27588,0.82709,1.15727
2025-01-01 10:43:32,0.24484,4.0115,0.22861,4.2783,0.19532,5.0071,0.91708,1.0475,0.78351,1.22594,0.83562,1.14469
2025-01-01 10:43:34,0.248,3.9438,0.22973,4.2737,0.19743,4.9678,0.90602,1.05987,0.77864,1.232,0.84377,1.14126
2025-01-01 10:43:36,0.25483,3.8586,0.23077,4.2351,0.19817,4.9358,0.89045,1.07923,0.76465,1.25779,0.83927,1.13904
2025-01-01 10:43:38,0.24098,4.0699,0.23174,4.2231,0.19214,5.1046,0.94318,1.01769,0.78198,1.23011,0.81142,1.18296
2025-01-01 10:43:40,0.25634,3.822,0.23088,4.2345,0.19663,4.9894,0.88241,1.08549,0.75152,1.27901,0.83263,1.15194
2025-01-01 10:43:42,0.24874,3.9501,0.22971,4.2569,0.19601,4.991,0.90738,1.05885,0.77424,1.24145,0.83438,1.14649
2025-01-01 10:43:44,0.24048,4.064,0.23227,4.2169,0.19215,5.0887,0.94395,1.01407,0.78091,1.22372,0.81029,1.18196
2025-01-01 10:43:46,0.24612,3.9782,0.22903,4.2776,0.19516,5.0201,0.91114,1.05282,0.77639,1.23556,0.83482,1.14976
2025-01-01 10:43:48,0.25284,3.8725,0.23264,4.2011,0.19916,4.9224,0.90092,1.06223,0.77125,1.2446,0.83669,1.14517
2025-01-01 10:43:50,0.24334,4.0233,0.22874,4.2862,0.19537,5.0057,0.92031,1.043,0.78602,1.21808,0.83738,1.14502
2025-01-01 10:43:52,0.25804,3.8019,0.23196,4.2253,0.19478,5.0464,0.88191,1.09029,0.74055,1.30216,0.82302,1.17059
2025-01-01 10:43:54,0.24589,3.9684,0.2293,4.2705,0.19431,5.0462,0.90995,1.05009,0.77112,1.24083,0.82982,1.15709
2025-01-01 10:43:56,0.24572,3.996,0.22724,4.2988,0.19425,5.0572,0.90806,1.05632,0.77621,1.24268,0.83503,1.14921
2025-01-01 10:43:58,0.24247,4.047,0.23274,4.2135,0.19269,5.0979,0.94189,1.02165,0.77983,1.23609,0.81191,1.18647
2025-01-01 10:44:00,0.24807,3.9561,0.22933,4.2664,0.19614,4.9879,0.90726,1.05834,0.77593,1.23732,0.8368,1.14388
2025-01-01 10:44:02,0.24945,3.932,0.22821,4.3007,0.19664,4.9947,0.89731,1.07281,0.77318,1.24593,0.84568,1.13982
2025-01-01 10:44:04,0.25629,3.8215,0.23155,4.2417,0.1948,5.0259,0.88487,1.08711,0.74442,1.2881,0.82628,1.16375
2025-01-01 10:44:06,0.2476,3.9667,0.22686,4.3102,0.19461,5.0489,0.89989,1.06722,0.77196,1.25013,0.83881,1.14539
2025-01-01 10:44:08,0.25727,3.8101,0.23149,4.2296,0.19515,5.0202,0.88199,1.08817,0.74354,1.29157,0.8254,1.16211
2025-01-01 10:44:10,0.24767,3.9514,0.22596,4.3329,0.19464,5.0314,0.89287,1.07311,0.7691,1.24611,0.84335,1.13691
2025-01-01 10:44:12,0.25205,3.8875,0.23024,4.2589,0.19745,4.9628,0.89508,1.07347,0.76758,1.25089,0.84092,1.14266
2025-01-01 10:44:14,0.24791,3.9577,0.22929,4.2782,0.19683,4.9803,0.90748,1.06059,0.77901,1.23464,0.8421,1.14196
2025-01-01 10:44:16,0.24945,3.9222,0.2312,4.2358,0.19589,5.0041,0.9068,1.05663,0.76834,1.24828,0.82977,1.15694
2025-01-01 10:44:18,0.25587,3.8248,0.23192,4.2439,0.19476,5.0252,0.88703,1.0859,0.74492,1.28581,0.82655,1.16543
2025-01-01 10:44:20,0.24617,3.9823,0.2295,4.2701,0.19416,5.0454,0.91394,1.05118,0.77322,1.24204,0.8291,1.15792
2025-01-01 10:44:22,0.25507,3.8516,0.23106,4.249,0.19504,5.0191,0.88997,1.08379,0.75122,1.28022,0.82873,1.15973
2025-01-01 10:44:24,0.24052,4.0812,0.22829,4.2977,0.19006,5.1525,0.9317,1.0337,0.77569,1.2393,0.81684,1.17626
2025-01-01 10:44:26,0.24746,3.965,0.23011,4.2555,0.19519,5.03,0.91238,1.05308,0.77392,1.24474,0.83062,1.15744
2025-01-01 10:44:28,0.24633,3.9854,0.23005,4.2656,0.19436,5.0452,0.91684,1.05074,0.7746,1.24278,0.82906,1.16064
2025-01-01 10:44:30,0.24155,4.0483,0.22836,4.2952,0.19096,5.1242,0.92446,1.03751,0.77306,1.23776,0.82021,1.17015
2025-01-01 10:44:32,0.24974,3.9275,0.23072,4.2438,0.19865,4.9311,0.90614,1.05986,0.78021,1.23151,0.84304,1.13769
2025-01-01 10:44:34,0.25626,3.8311,0.23008,4.2603,0.19359,5.0535,0.88146,1.09174,0.74167,1.29501,0.82476,1.16271
2025-01-01 10:44:36,0.24552,3.9906,0.22797,4.3092,0.1951,5.0223,0.90975,1.05799,0.77858,1.23307,0.84074,1.14494
2025-01-01 10:44:38,0.24854,3.9291,0.23011,4.2598,0.19528,5.0207,0.90411,1.05873,0.76727,1.24784,0.83185,1.1553
2025-01-01 10:44:40,0.25349,3.8815,0.2324,4.2073,0.1994,4.9242,0.90207,1.06649,0.77398,1.24821,0.83894,1.14439
2025-01-01 10:44:42,0.24612,3.9927,0.2292,4.2796,0.1904,5.1479,0.91513,1.05328,0.7602,1.26699,0.81482,1.1799
2025-01-01 10:44:44,0.24176,4.057,0.23137,4.2294,0.19202,5.0915,0.93866,1.02248,0.77904,1.2309,0.81214,1.17802
2025-01-01 10:44:46,0.24416,4.0149,0.22906,4.2859,0.1938,5.0645,0.91965,1.04644,0.7781,1.23654,0.83062,1.16007
2025-01-01 10:44:48,0.24711,3.9799,0.23008,4.269,0.19418,5.0569,0.9157,1.05491,0.77281,1.2496,0.82895,1.1635
2025-01-01 10:44:50,0.25029,3.9232,0.23069,4.2477,0.19469,5.025,0.90505,1.06317,0.76382,1.25773,0.827,1.15922
2025-01-01 10:44:52,0.24917,3.9282,0.22729,4.314,0.19528,5.0229,0.89283,1.0749,0.76709,1.25153,0.84243,1.14165
2025-01-01 10:44:54,0.24759,3.964,0.22968,4.2774,0.19092,5.1261,0.91047,1.05902,0.75679,1.26915,0.81662,1.17739
2025-01-01 10:44:56,0.24822,3.9306,0.23033,4.2712,0.19556,5.0122,0.90533,1.06019,0.76867,1.24412,0.83528,1.15446
2025-01-01 10:44:58,0.25105,3.9061,0.23006,4.2602,0.19653,4.9889,0.89864,1.06952,0.76768,1.25245,0.83727,1.14774
2025-01-01 10:45:00,0.25651,3.8259,0.23197,4.2365,0.195,5.0284,0.88749,1.0867,0.74604,1.28983,0.8261,1.16644
2025-01-01 10:45:02,0.24719,3.9678,0.22914,4.2816,0.19536,5.0301,0.90917,1.05836,0.77514,1.24338,0.83645,1.15258
2025-01-01 10:45:04,0.24895,3.9298,0.2298,4.2689,0.1965,4.987,0.90305,1.06276,0.7722,1.24154,0.83883,1.14599
2025-01-01 10:45:06,0.24868,3.9346,0.22729,4.3122,0.197,4.9734,0.89431,1.07237,0.77511,1.23679,0.84949,1.13042
2025-01-01 10:45:08,0.24699,3.9583,0.2274,4.3021,0.19211,5.1092,0.9001,1.06259,0.76042,1.26194,0.82647,1.16182
2025-01-01 10:45:10,0.24546,3.993,0.22965,4.275,0.19448,5.0327,0.91698,1.04934,0.77658,1.23532,0.83142,1.15575
2025-01-01 10:45:12,0.24856,3.9413,0.22946,4.2723,0.19641,4.9934,0.90438,1.06192,0.77409,1.24115,0.8391,1.1458
2025-01-01 10:45:14,0.25681,3.8198,0.23204,4.2237,0.19745,4.9627,0.88635,1.0847,0.75422,1.27448,0.83397,1.15155
2025-01-01 10:45:16,0.25053,3.9031,0.23137,4.2371,0.19685,4.9814,0.90306,1.0615,0.76831,1.24797,0.83406,1.15254
2025-01-01 10:45:18,0.24666,3.9632,0.22809,4.3066,0.18996,5.1632,0.90397,1.06228,0.75283,1.27357,0.81806,1.17768
2025-01-01 10:45:20,0.24734,3.9596,0.22999,4.2506,0.19511,5.0193,0.91067,1.05135,0.77256,1.24148,0.82934,1.15439
2025-01-01 10:45:22,0.25439,3.8504,0.23161,4.2447,0.19534,5.031,0.89179,1.0798,0.75215,1.27983,0.82917,1.16523
2025-01-01 10:45:24,0.24201,4.0428,0.22926,4.2754,0.19175,5.108,0.92684,1.03468,0.7752,1.23618,0.8198,1.17105
2025-01-01 10:45:26,0.25121,3.9038,0.23051,4.2524,0.19263,5.0952,0.89985,1.06823,0.75197,1.27994,0.81912,1.17447
2025-01-01 10:45:28,0.24738,3.9606,0.22784,4.3013,0.19226,5.1124,0.90239,1.06405,0.76145,1.26469,0.82695,1.16482
2025-01-01 10:45:30,0.24685,3.9654,0.22924,4.2801,0.19562,5.0099,0.90904,1.05653,0.7757,1.23668,0.83727,1.14848
2025-01-01 10:45:32,0.24494,3.9999,0.22537,4.3459,0.19348,5.0663,0.90147,1.06449,0.7739,1.24095,0.84084,1.1418
2025-01-01 10:45:34,0.25003,3.9156,0.23051,4.2502,0.19361,5.0661,0.90259,1.06266,0.75809,1.26665,0.82287,1.16779
2025-01-01 10:45:36,0.2501,3.9361,0.2284,4.3056,0.19612,5.001,0.899,1.07683,0.77197,1.25075,0.84443,1.14222
2025-01-01 10:45:38,0.25386,3.8567,0.22962,4.2698,0.19327,5.0691,0.88556,1.08393,0.74537,1.28683,0.82521,1.16395
2025-01-01 10:45:40,0.25154,3.9022,0.2303,4.2572,0.1973,4.9669,0.89869,1.07086,0.76992,1.24938,0.83997,1.14389
2025-01-01 10:45:42,0.25126,3.8957,0.23197,4.2235,0.19923,4.9283,0.90369,1.06121,0.77614,1.2383,0.84145,1.14322
2025-01-01 10:45:44,0.25221,3.8862,0.23243,4.2102,0.19798,4.9494,0.90326,1.06187,0.76938,1.2483,0.83352,1.15038
2025-01-01 10:45:46,0.2517,3.8867,0.22975,4.2581,0.1923,5.0905,0.89296,1.07176,0.7474,1.28127,0.81882,1.16953
2025-01-01 10:45:48,0.24656,3.9748,0.22683,4.325,0.19495,5.0241,0.90162,1.06637,0.77491,1.23874,0.84318,1.13964
2025-01-01 10:45:50,0.24766,3.9577,0.23015,4.2619,0.19534,5.0232,0.91086,1.0555,0.77311,1.24404,0.83253,1.15609
2025-01-01 10:45:52,0.24869,3.9368,0.22958,4.2697,0.19592,5.0111,0.90381,1.06182,0.7713,1.2462,0.83652,1.15044
2025-01-01 10:45:54,0.2511,3.8967,0.22982,4.2579,0.19272,5.0969,0.89555,1.06918,0.75097,1.27986,0.82058,1.17138
2025-01-01 10:45:56,0.24572,3.9885,0.22673,4.3365,0.19307,5.0844,0.9043,1.06556,0.77004,1.24933,0.83723,1.15277
2025-01-01 10:45:58,0.25891,3.7842,0.23218,4.2195,0.19351,5.0773,0.87862,1.09246,0.73227,1.31455,0.8165,1.17885
2025-01-01 10:46:00,0.25271,3.8905,0.23097,4.2554,0.19314,5.0914,0.89858,1.07538,0.7514,1.28665,0.82187,1.17595
2025-01-01 10:46:02,0.24011,4.0832,0.22817,4.2978,0.19025,5.1598,0.93166,1.03193,0.77683,1.23891,0.81766,1.17731
2025-01-01 10:46:04,0.25011,3.917,0.22905,4.2888,0.19622,4.9943,0.8972,1.07268,0.76861,1.24914,0.84157,1.14396
2025-01-01 10:46:06,0.24934,3.918,0.22791,4.3039,0.19615,4.9942,0.89295,1.07313,0.76852,1.24525,0.84422,1.13823
2025-01-01 10:46:08,0.24843,3.948,0.22988,4.2715,0.19707,4.9715,0.90757,1.06116,0.77804,1.23506,0.84179,1.14285
2025-01-01 10:46:10,0.24537,3.9879,0.23156,4.2359,0.19218,5.1005,0.92342,1.03938,0.7664,1.25153,0.81406,1.18105
2025-01-01 10:46:12,0.24483,4.0085,0.22877,4.2822,0.19632,4.9937,0.91703,1.04843,0.78695,1.22263,0.84069,1.14241
2025-01-01 10:46:14,0.25596,3.8311,0.23191,4.2373,0.19548,5.0168,0.88845,1.08457,0.74892,1.28409,0.82833,1.16342
2025-01-01 10:46:16,0.24787,3.9616,0.22917,4.289,0.19271,5.0732,0.90787,1.06311,0.76345,1.25749,0.82654,1.16262
2025-01-01 10:46:18,0.25693,3.8155,0.23118,4.2445,0.1956,5.0006,0.88205,1.09054,0.74632,1.28481,0.83024,1.15602
2025-01-01 10:46:20,0.24636,3.9665,0.2276,4.3067,0.19024,5.1566,0.90279,1.061,0.75458,1.27038,0.81929,1.17366
2025-01-01 10:46:22,0.25036,3.9163,0.23063,4.2457,0.19459,5.0499,0.90321,1.06294,0.76207,1.26428,0.82617,1.16464
2025-01-01 10:46:24,0.2553,3.8333,0.23232,4.2297,0.19766,4.9452,0.89053,1.07986,0.7577,1.26253,0.83606,1.14884
2025-01-01 10:46:26,0.24162,4.0627,0.23186,4.2234,0.19215,5.1029,0.94199,1.02044,0.78064,1.23294,0.81152,1.18317
2025-01-01 10:46:28,0.24924,3.9344,0.22958,4.2683,0.19713,4.9755,0.90328,1.06383,0.7756,1.24009,0.84143,1.1423
2025-01-01 10:46:30,0.24877,3.9369,0.22933,4.28,0.19636,4.9917,0.90286,1.06473,0.77305,1.24178,0.84042,1.14475
2025-01-01 10:46:32,0.25295,3.8957,0.23327,4.2085,0.19678,4.9856,0.90877,1.06455,0.7666,1.26112,0.82815,1.16301
2025-01-01 10:46:34,0.24944,3.9312,0.23247,4.2229,0.19886,4.9369,0.91389,1.05335,0.78175,1.23145,0.83976,1.14769
2025-01-01 10:46:36,0.24386,4.0141,0.2325,4.2151,0.1916,5.0998,0.93327,1.0279,0.76912,1.24364,0.80763,1.1857
2025-01-01 10:46:38,0.24746,3.9556,0.22904,4.2717,0.19095,5.128,0.90598,1.05709,0.75532,1.26899,0.81568,1.1745
2025-01-01 10:46:40,0.24622,3.9737,0.2274,4.3175,0.19429,5.0377,0.90361,1.06306,0.77204,1.24039,0.83884,1.14556
2025-01-01 10:46:42,0.24053,4.0766,0.23134,4.2271,0.19191,5.106,0.94307,1.01677,0.78232,1.22817,0.8112,1.18121
2025-01-01 10:46:44,0.24621,3.9858,0.22801,4.2916,0.1893,5.1723,0.90882,1.05663,0.75453,1.27346,0.81242,1.17936
2025-01-01 10:46:46,0.24627,3.9893,0.23271,4.2166,0.19279,5.0931,0.92835,1.03842,0.7691,1.25427,0.81292,1.18521
2025-01-01 10:46:48,0.25671,3.8054,0.23136,4.2317,0.19594,5.0025,0.88043,1.0863,0.74563,1.28417,0.82916,1.1574
2025-01-01 10:46:50,0.24888,3.9339,0.22742,4.3164,0.19712,4.9711,0.89464,1.07427,0.77546,1.23721,0.85086,1.13051
2025-01-01 10:46:52,0.24631,3.9825,0.22904,4.2781,0.19404,5.0472,0.91216,1.05372,0.77278,1.24315,0.83013,1.15602
2025-01-01 10:46:54,0.24912,3.929,0.23042,4.2545,0.19449,5.0579,0.90532,1.05986,0.76416,1.26,0.82747,1.16544
2025-01-01 10:46:56,0.24783,3.9418,0.23036,4.2664,0.19683,4.9833,0.90804,1.05735,0.77587,1.23502,0.83976,1.14796
2025-01-01 10:46:58,0.24165,4.0587,0.22908,4.2934,0.19148,5.1222,0.92976,1.03748,0.77717,1.23775,0.82211,1.17339
2025-01-01 10:47:00,0.24426,4.0055,0.22783,4.283,0.19413,5.0444,0.91258,1.04617,0.77757,1.23214,0.83144,1.14928
2025-01-01 10:47:02,0.24843,3.9427,0.22941,4.2604,0.19553,5.0076,0.90448,1.05841,0.77092,1.24403,0.83304,1.14877
2025-01-01 10:47:04,0.25372,3.8646,0.23008,4.2608,0.19303,5.0689,0.88917,1.08104,0.74599,1.28607,0.82247,1.16626
2025-01-01 10:47:06,0.24708,3.9657,0.22728,4.3084,0.19186,5.1146,0.90132,1.06454,0.76088,1.26374,0.82663,1.16244
2025-01-01 10:47:08,0.25566,3.8286,0.23036,4.2598,0.19407,5.0613,0.88196,1.08907,0.74303,1.29399,0.82671,1.16593
2025-01-01 10:47:10,0.25291,3.8759,0.23241,4.2249,0.19853,4.9257,0.90081,1.06851,0.76947,1.24575,0.83876,1.14479
2025-01-01 10:47:12,0.24482,4.0134,0.22862,4.2838,0.19688,4.9783,0.91754,1.04877,0.79015,1.2188,0.84338,1.13813
2025-01-01 10:47:14,0.25156,3.898,0.23124,4.2386,0.19443,5.0381,0.90136,1.06626,0.75788,1.26738,0.8241,1.16499
2025-01-01 10:47:16,0.2419,4.0505,0.22863,4.2862,0.19111,5.1253,0.92606,1.03682,0.77407,1.23979,0.81912,1.17179
2025-01-01 10:47:18,0.24612,3.9803,0.22909,4.2796,0.19402,5.0451,0.91185,1.05331,0.77227,1.24172,0.83035,1.15578
2025-01-01 10:47:20,0.24783,3.9643,0.2286,4.2757,0.19639,5.0043,0.90623,1.05965,0.77857,1.24022,0.83972,1.14397
2025-01-01 10:47:22,0.24324,4.033,0.23234,4.2277,0.19267,5.0878,0.93701,1.02834,0.77703,1.23755,0.81454,1.18208
2025-01-01 10:47:24,0.25143,3.8951,0.23025,4.2553,0.19244,5.0823,0.89685,1.0699,0.74958,1.27783,0.81889,1.1702
2025-01-01 10:47:26,0.25036,3.9236,0.23058,4.252,0.19635,4.9986,0.9047,1.06454,0.77039,1.25146,0.83487,1.15257
2025-01-01 10:47:28,0.24558,3.9806,0.22792,4.3036,0.19269,5.094,0.90724,1.05688,0.76702,1.25098,0.82926,1.161
2025-01-01 10:47:30,0.24958,3.938,0.23081,4.2428,0.19855,4.9423,0.90894,1.0589,0.78189,1.23348,0.84241,1.14075
2025-01-01 10:47:32,0.24965,3.9407,0.22847,4.289,0.1957,5.0049,0.90032,1.07075,0.77119,1.24948,0.83935,1.14345
2025-01-01 10:47:34,0.25111,3.9102,0.23149,4.2357,0.19694,4.9855,0.90518,1.06363,0.77006,1.25191,0.83416,1.1541
2025-01-01 10:47:36,0.24495,3.9946,0.22891,4.2847,0.19587,5.0098,0.91439,1.04955,0.78241,1.22717,0.83923,1.14677
2025-01-01 10:47:38,0.2426,4.0335,0.23013,4.2615,0.19155,5.1276,0.92824,1.03384,0.7726,1.24396,0.81627,1.18003
2025-01-01 10:47:40,0.2448,4.0,0.22919,4.2773,0.19696,4.9843,0.91678,1.04707,0.78782,1.22015,0.84244,1.14238
2025-01-01 10:47:42,0.24504,3.9842,0.22869,4.2748,0.19565,5.0142,0.91113,1.04751,0.7795,1.2287,0.83636,1.14668
2025-01-01 10:47:44,0.24652,3.9758,0.22791,4.3088,0.1899,5.1518,0.90612,1.0622,0.75501,1.27001,0.81825,1.17415
2025-01-01 10:47:46,0.25592,3.8378,0.22987,4.2572,0.19411,5.0533,0.88221,1.08952,0.74497,1.29326,0.82638,1.16162
2025-01-01 10:47:48,0.25291,3.8709,0.23075,4.2436,0.19728,4.9636,0.89321,1.07327,0.76366,1.25537,0.83718,1.14535
2025-01-01 10:47:50,0.24488,4.0141,0.22783,4.302,0.19216,5.0894,0.91452,1.05348,0.77136,1.2463,0.82669,1.1595
2025-01-01 10:47:52,0.25288,3.8796,0.23132,4.2415,0.19725,4.9806,0.89743,1.07258,0.76525,1.25948,0.83664,1.15212
2025-01-01 10:47:54,0.24726,3.9531,0.22876,4.2776,0.19535,5.0189,0.90431,1.05769,0.77226,1.24098,0.83565,1.14812
2025-01-01 10:47:56,0.25203,3.8821,0.23141,4.2318,0.1969,4.9679,0.89836,1.06654,0.76437,1.25205,0.83323,1.14963
2025-01-01 10:47:58,0.24781,3.955,0.22972,4.2639,0.196,4.9973,0.90855,1.05665,0.77519,1.2384,0.83573,1.14799
2025-01-01 10:48:00,0.24163,4.0588,0.22606,4.3348,0.19075,5.1399,0.91751,1.04741,0.77423,1.24194,0.82687,1.1619
2025-01-01 10:48:02,0.25317,3.8799,0.23103,4.2376,0.19733,4.9645,0.89636,1.07284,0.76561,1.25687,0.8362,1.14693
2025-01-01 10:48:04,0.25638,3.8331,0.23181,4.2287,0.19514,5.0243,0.88857,1.08414,0.74801,1.28812,0.82521,1.1647
2025-01-01 10:48:06,0.24976,3.9209,0.2309,4.2509,0.19542,5.019,0.90533,1.06169,0.76623,1.25353,0.83072,1.15888
2025-01-01 10:48:08,0.2491,3.9206,0.2275,4.3005,0.19634,4.9903,0.89194,1.07124,0.76979,1.24307,0.84438,1.13529
2025-01-01 10:48:10,0.24903,3.9409,0.22944,4.2749,0.19566,5.0019,0.90419,1.0646,0.77106,1.24565,0.83641,1.14762
2025-01-01 10:48:12,0.24494,4.0031,0.22928,4.2782,0.19659,4.992,0.91785,1.04791,0.78697,1.22275,0.84106,1.14459
2025-01-01 10:48:14,0.24976,3.9285,0.23021,4.2628,0.19159,5.1207,0.90437,1.06469,0.75264,1.27896,0.81669,1.17883
2025-01-01 10:48:16,0.24536,3.9992,0.22818,4.3075,0.19295,5.0813,0.91254,1.0569,0.77166,1.24676,0.83115,1.15945
2025-01-01 10:48:18,0.24849,3.9467,0.22916,4.2722,0.19605,5.0009,0.90442,1.0616,0.77376,1.24268,0.83757,1.146
2025-01-01 10:48:20,0.2558,3.8178,0.23153,4.2417,0.19534,5.0282,0.88393,1.08503,0.74577,1.28621,0.82857,1.16418
2025-01-01 10:48:22,0.253,3.8762,0.23311,4.1933,0.19907,4.9231,0.90356,1.0609,0.77163,1.24553,0.83475,1.1476
2025-01-01 10:48:24,0.25215,3.8952,0.23068,4.2548,0.19395,5.0568,0.89853,1.07285,0.75545,1.27507,0.8252,1.16648
2025-01-01 10:48:26,0.25152,3.8929,0.23171,4.2288,0.19571,4.9995,0.90201,1.06363,0.76189,1.25748,0.82763,1.15842
2025-01-01 10:48:28,0.2474,3.9522,0.22945,4.2661,0.19731,4.9667,0.90682,1.05542,0.77982,1.22874,0.84176,1.1396
2025-01-01 10:48:30,0.25654,3.8265,0.23114,4.2451,0.1949,5.0199,0.88447,1.08902,0.74579,1.28778,0.82738,1.16032
2025-01-01 10:48:32,0.25765,3.8084,0.23132,4.2425,0.19582,5.0006,0.88094,1.09309,0.74577,1.28842,0.83077,1.15672
2025-01-01 10:48:34,0.24822,3.9504,0.23012,4.2562,0.19694,4.9884,0.90908,1.05647,0.77799,1.23822,0.83821,1.14795
2025-01-01 10:48:36,0.24498,3.9963,0.23069,4.2605,0.19617,4.9851,0.92189,1.04373,0.78394,1.22124,0.83577,1.14999
2025-01-01 10:48:38,0.25159,3.8899,0.23172,4.2056,0.19607,5.0026,0.90138,1.05809,0.7627,1.25861,0.8246,1.15922
2025-01-01 10:48:40,0.25113,3.9087,0.23038,4.262,0.19708,4.9753,0.9005,1.07032,0.77031,1.24945,0.83994,1.14622
2025-01-01 10:48:42,0.24507,4.0002,0.23005,4.2551,0.1969,4.988,0.92024,1.04281,0.78766,1.22243,0.83785,1.14748
2025-01-01 10:48:44,0.24295,4.026,0.22858,4.2875,0.19472,5.0243,0.92025,1.04167,0.78392,1.22068,0.83484,1.14844
2025-01-01 10:48:46,0.25202,3.8814,0.2306,4.2524,0.19309,5.0759,0.89503,1.07167,0.74945,1.27921,0.82109,1.17048
2025-01-01 10:48:48,0.25315,3.8767,0.23081,4.2445,0.19737,4.9735,0.89477,1.0745,0.76516,1.25905,0.83776,1.14793
2025-01-01 10:48:50,0.24611,3.9778,0.23302,4.2138,0.19238,5.095,0.9269,1.03706,0.76526,1.25394,0.81066,1.18723
2025-01-01 10:48:52,0.24924,3.9387,0.22895,4.2715,0.19616,5.0066,0.90178,1.06463,0.7726,1.24784,0.83788,1.14628
2025-01-01 10:48:54,0.24872,3.9346,0.22823,4.307,0.19661,4.9856,0.89798,1.07123,0.77358,1.24001,0.8468,1.13785
2025-01-01 10:48:56,0.25475,3.86,0.23075,4.246,0.19492,5.0125,0.89069,1.08167,0.75238,1.27694,0.82762,1.15663
2025-01-01 10:48:58,0.24866,3.9356,0.22877,4.2662,0.19618,4.9959,0.90035,1.06082,0.7721,1.24227,0.83695,1.14291
2025-01-01 10:49:00,0.25243,3.8918,0.22949,4.2633,0.19731,4.9684,0.89315,1.07618,0.76789,1.25417,0.84119,1.14022
2025-01-01 10:49:02,0.25226,3.8768,0.23086,4.2517,0.19293,5.0801,0.895,1.07255,0.74794,1.28153,0.82027,1.1728
2025-01-01 10:49:04,0.2517,3.8852,0.23057,4.249,0.19405,5.0474,0.89581,1.06947,0.75391,1.27043,0.8245,1.16377
2025-01-01 10:49:06,0.2484,3.9465,0.22948,4.2757,0.1961,5.0072,0.90566,1.0621,0.77391,1.24381,0.83847,1.14907
2025-01-01 10:49:08,0.2445,3.9993,0.22947,4.2632,0.19642,4.9907,0.91771,1.04235,0.78553,1.22022,0.83737,1.14521
2025-01-01 10:49:10,0.25021,3.9272,0.23107,4.2435,0.19538,5.0226,0.90746,1.06175,0.76729,1.25669,0.82908,1.16057
2025-01-01 10:49:12,0.25212,3.8889,0.22795,4.3012,0.19816,4.9463,0.88646,1.08441,0.77064,1.24705,0.85235,1.12749
